id,displayName,primaryType,formattedAddress,location[latitude],location[longitude],nationalPhoneNumber,currentOpeningHours,websiteURL,
ChIJK8NS1v2iM4gRwBXuyYom0-s,Bell Carl H DDS,dentist,"209 S Pitt St, Mercer, PA 16137, USA",41.2249923,-80.23762769999999,(724) 662-5101,,,None
ChIJv3rHdPqjM4gR9H1whkbJTfk,Nicole Renee Ryan - Art Studio,,"209 S Pitt St, Mercer, PA 16137, USA",41.224992,-80.237656,(724) 301-4846,,http://www.nicolereneeryan.com/,None
ChIJ8yvOJf6iM4gRoZJn-Fp0Uj4,Mercer Manor Apartments,,"130 S Otter St, Mercer, PA 16137, USA",41.2259481,-80.2360807,(724) 662-1175,,,None
ChIJ77kF4_KjM4gRibLPUSH-91M,JJfablab,,"422 E Beaver St, Mercer, PA 16137, USA",41.223574899999996,-80.233678,(412) 925-2225,Monday: 12:00 - 8:00 PM|Tuesday: 12:00 - 8:00 PM|Wednesday: 12:00 - 8:00 PM|Thursday: 12:00 - 8:00 PM|Friday: 12:00 - 5:00 PM|Saturday: 9:00 AM - 5:00 PM|Sunday: 8:00 AM - 5:00 PM|,http://jjfablab.com/,None
ChIJMUMd-8-jM4gRQ98EKZLn5r8,Christian Counseling Associates of Western Pennsylvania,health,"300 S Pitt St Suite1, Mercer, PA 16137, USA",41.2235123,-80.238187,(724) 916-5247,Monday: 9:00 AM - 7:00 PM|Tuesday: 9:00 AM - 7:00 PM|Wednesday: 9:00 AM - 7:00 PM|Thursday: 9:00 AM - 7:00 PM|Friday: 9:00 AM - 7:00 PM|Saturday: Closed|Sunday: Closed|,https://christiancounselingwpa.com/,None
ChIJo4nK3_2iM4gR5elGzg2b57Y,Cunningham Funeral Home Inc,funeral home,"144 S Pitt St, Mercer, PA 16137, USA",41.225547,-80.23814829999999,(724) 662-2720,,http://www.cunninghamfuneralhomeinc.com/,None
ChIJb53fIyCfM4gRt2tlyN8oa4Q,American Legion,,"100 E Butler St, Mercer, PA 16137, USA",41.225215899999995,-80.2386779,(724) 662-2218,,,None
ChIJn4834v2iM4gRDC0d3JkOaiE,Mercer County Historical Society,,"119 S Pitt St, Mercer, PA 16137, USA",41.2263778,-80.23759439999999,(724) 662-3490,Monday: Closed|Tuesday: 11:00 AM - 4:00 PM|Wednesday: 11:00 AM - 4:00 PM|Thursday: 11:00 AM - 4:00 PM|Friday: 11:00 AM - 4:00 PM|Saturday: 11:00 AM - 4:00 PM|Sunday: Closed|,http://mchsofpa.org/,None
ChIJl3frDc-jM4gRvdlgR8Uu2so,Valley View Homes Apartments,,"452 S Otter St, Mercer, PA 16137, USA",41.222071299999996,-80.2358878,,,,None
ChIJZ8SXNvyiM4gR5IjiYWK_76k,Cornerstone Community Counseling,health,"101 W Beaver St, Mercer, PA 16137, USA",41.223877699999996,-80.2390711,(724) 699-6538,,https://www.cornerstoneinmercer.com/,None
ChIJa6jO_f2iM4gR6GVKnajG824,Metrick Gregory D,lawyer,"101 S Pitt St, Mercer, PA 16137, USA",41.2266532,-80.2374931,(724) 662-4330,,,None
ChIJa6jO_f2iM4gRBIiDWTrvb6A,"Stranahan, Stranahan and Cline Mercer Office",lawyer,"101 S Pitt St, Mercer, PA 16137, USA",41.2266532,-80.2374931,(724) 662-4330,Monday: 9:00 AM - 5:00 PM|Tuesday: 9:00 AM - 5:00 PM|Wednesday: 9:00 AM - 5:00 PM|Thursday: 9:00 AM - 5:00 PM|Friday: 9:00 AM - 12:00 PM|Saturday: Closed|Sunday: Closed|,https://westernpalawyers.com/jack-william-cline/,None
ChIJuXRY-AGjM4gRamGECIM8kN8,Tom Jones - State Farm Insurance Agent,insurance agency,"106 E Market St, Mercer, PA 16137, USA",41.226658,-80.237492,(724) 662-4899,Monday: 9:00 AM - 5:00 PM|Tuesday: 9:00 AM - 5:00 PM|Wednesday: 9:00 AM - 5:00 PM|Thursday: 9:00 AM - 5:00 PM|Friday: 9:00 AM - 5:00 PM|Saturday: Closed|Sunday: Closed|,http://www.tomjonesinsurance.net/?cmpid=pmid blm 0001,None
ChIJJ7OH-P2iM4gROVq3FuKwTGs,Johnson Real Estate Inc,finance,"142 S Diamond St, Mercer, PA 16137, USA",41.226445299999995,-80.23805569999999,(724) 662-2740,Monday: 8:00 AM - 4:00 PM|Tuesday: 8:00 AM - 4:00 PM|Wednesday: 8:00 AM - 4:00 PM|Thursday: 8:00 AM - 4:00 PM|Friday: 8:00 AM - 12:00 PM|Saturday: Closed|Sunday: Closed|,http://www.erajohnson.com/,None
ChIJ4wfZPKujM4gRiaySKZgvmJk,Liberty Bail Bonds,,"140 S Diamond St, Mercer, PA 16137, USA",41.2264201,-80.23821459999999,(724) 662-0268,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Open 24 hours|,https://libertybailbondspa.com/regional-service-areas/mercer-county/,None
ChIJKTDvR_yiM4gRWQ8-_LgzVOA,Kathleen Love,pharmacy,"315 S Erie St, Mercer, PA 161371555, USA",41.2234328,-80.239165,(724) 662-2240,,,None
ChIJMxiz-BijM4gR3P7eOnb-CGk,Kings,pharmacy,"315 S Erie St suite+a, Mercer, PA 16137, USA",41.2234328,-80.239165,,,,None
ChIJZyQTn2yjM4gR2Q9o8HgwshU,Mercer Pharmacy,pharmacy,"315 S Erie St Suite 1, Mercer, PA 16137, USA",41.2234328,-80.239165,(724) 662-1414,Monday: 9:00 AM - 6:00 PM|Tuesday: 9:00 AM - 6:00 PM|Wednesday: 9:00 AM - 6:00 PM|Thursday: 9:00 AM - 6:00 PM|Friday: 9:00 AM - 6:00 PM|Saturday: 9:00 AM - 1:00 PM|Sunday: Closed|,https://www.walbergfamilypharmacies.com/,None
ChIJjbTfGkejM4gR0BENklq4H_w,Bliss Styling Studio,hair salon,"109 E Market St, Mercer, PA 16137, USA",41.222384500000004,-80.2381408,(724) 614-7605,,,None
ChIJdR3kvmp1M4gRVEyLLMlyCOs,Prime Auto Wash,car wash,"10 Campbell Blvd, Mercer, PA 16137, USA",41.1429584,-80.1630495,,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Open 24 hours|,,None
ChIJO_lPmx-fM4gRLS9rpfiJRRw,Hampton Inn & Suites Grove City,hotel,"4 Holiday Blvd, Mercer, PA 16137, USA",41.143004499999996,-80.1644817,(724) 748-5744,,https://www.hilton.com/en/hotels/gcypahx-hampton-suites-grove-city/?SEO id=GMB-AMER-HX-GCYPAHX&y source=1 MjA4Mzk1My03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,None
ChIJi3O1mB-fM4gRddZA_uBRJwc,Taco Bell,fast food restaurant,"9 Campbell Blvd, Mercer, PA 16137, USA",41.1426654,-80.16387379999999,(724) 748-6448,Monday: 7:00 AM - 12:00 AM|Tuesday: 7:00 AM - 12:00 AM|Wednesday: 7:00 AM - 12:00 AM|Thursday: 7:00 AM - 12:00 AM|Friday: 7:00 AM - 12:00 AM|Saturday: 7:00 AM - 12:00 AM|Sunday: 7:00 AM - 12:00 AM|,https://locations.tacobell.com/pa/mercer/9-campbell-blvd.html?utm source=yext&utm campaign=googlelistings&utm medium=referral&utm term=030678&utm content=website&y source=1 NjE0MTgyMS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,None
ChIJ127Yhh-fM4gReHnnoAmHPvE,"Holiday Inn Express Grove City (Outlet Center), an IHG Hotel",hotel,"21 Holiday Blvd, Mercer, PA 16137, USA",41.143462,-80.16565399999999,(724) 748-5514,,https://www.ihg.com/holidayinnexpress/hotels/us/en/mercer/gvcpa/hoteldetail?cm mmc=GoogleMaps- -EX- -US- -GVCPA,None
ChIJpWrsLiCfM4gRGQ61YBcf2RM,TimberCreek Tap & Table,restaurant,"15 Holiday Blvd, Mercer, PA 16137, USA",41.142755,-80.16566689999999,(724) 748-6080,Monday: 12:00 - 9:00 PM|Tuesday: 12:00 - 9:00 PM|Wednesday: 12:00 - 9:00 PM|Thursday: 12:00 - 9:00 PM|Friday: 12:00 - 10:00 PM|Saturday: 12:00 - 10:00 PM|Sunday: 12:00 - 8:00 PM|,http://timbercreektap.com/,None
ChIJG4VBeYSfM4gR-qZ1qKk4r3s,Navarro's Bar & Grill,american restaurant,"105 Springfield Commons Blvd, Mercer, PA 16137, USA",41.1424435,-80.1613047,(724) 748-6250,Monday: 11:00 AM - 10:00 PM|Tuesday: 11:00 AM - 10:00 PM|Wednesday: 11:00 AM - 10:00 PM|Thursday: 11:00 AM - 10:00 PM|Friday: 11:00 AM - 11:00 PM|Saturday: 11:00 AM - 11:00 PM|Sunday: 11:00 AM - 9:00 PM|,https://www.navarroschophouse.com/,None
ChIJB_dAzZKfM4gRyMAaAmk7TNc,Grove City Aviation - formerly Mission Aeronautics,,"40 Oakley- Kelly Dr, Mercer, PA 16137, USA",41.144858,-80.1658394,(724) 748-5530,,https://www.gca29d.com/flight-school,None
ChIJjarEIyCfM4gRLwyoE2BDgJ8,American Legion Post 584,,"1975 Leesburg Grove City Rd, Mercer, PA 16137, USA",41.1416044,-80.16417059999999,(724) 748-4892,,,None
ChIJB_ABfjKfM4gRDMUH6w-2m04,Lifeline Physical Therapy and Pulmonary Rehab,,"225 Westside Square Dr Ste 115, Mercer, PA 16137, USA",41.142131,-80.16078399999999,(724) 381-0868,Monday: 8:00 AM - 6:00 PM|Tuesday: 8:00 AM - 4:00 PM|Wednesday: 8:00 AM - 3:00 PM|Thursday: 8:00 AM - 6:00 PM|Friday: 8:00 AM - 1:00 PM|Saturday: Closed|Sunday: Closed|,https://lifeline-therapy.com/,None
ChIJ7Zi3-YufM4gRDyx0WMcs2Gc,RISE Medical Cannabis Dispensary Grove City,store,"225 Westside Square Dr Unit 109, Mercer, PA 16137, USA",41.142131,-80.16078399999999,(724) 498-0542,Monday: 9:00 AM - 8:00 PM|Tuesday: 9:00 AM - 8:00 PM|Wednesday: 9:00 AM - 8:00 PM|Thursday: 9:00 AM - 8:00 PM|Friday: 9:00 AM - 8:00 PM|Saturday: 9:00 AM - 8:00 PM|Sunday: 10:00 AM - 6:00 PM|,https://risecannabis.com/dispensaries/pennsylvania/grove-city/,None
ChIJHeFCcoifM4gRf5KoHjwhqdE,XO Nails & Spa,beauty salon,"225 Westside Square Dr Unit 111, Mercer, PA 16137, USA",41.1419296,-80.16094199999999,(724) 264-5566,Monday: Closed|Tuesday: 10:00 AM - 7:00 PM|Wednesday: 10:00 AM - 7:00 PM|Thursday: 10:00 AM - 7:00 PM|Friday: 10:00 AM - 7:00 PM|Saturday: 10:00 AM - 7:00 PM|Sunday: 11:00 AM - 6:00 PM|,https://www.fresha.com/a/xo-nails-and-spa-mercer-mercer-225-westside-square-drive-fmf072sd/booking?menu=true&pId=173816&dppub=true,None
ChIJGciviR6fM4gRxPVtb9cQYZU,Sport Clips Haircuts of Grove City,hair salon,"225 Westside Square Dr, Mercer, PA 16137, USA",41.1419055,-80.16082399999999,(724) 748-6263,Monday: 9:00 AM - 8:00 PM|Tuesday: 9:00 AM - 8:00 PM|Wednesday: 9:00 AM - 8:00 PM|Thursday: 9:00 AM - 8:00 PM|Friday: 9:00 AM - 8:00 PM|Saturday: 9:00 AM - 6:00 PM|Sunday: 9:00 AM - 3:00 PM|,https://sportclips.com/us-pa-mercer-pa126?utm source=SOCi&utm medium=GMB,None
ChIJH1KpcMmfM4gRo_tcJXNXUIA,AT&T Store,cell phone store,"225 Westside Square Dr Ste 105, Mercer, PA 16137, USA",41.1418363,-80.1607303,(724) 300-1299,Monday: 10:00 AM - 8:00 PM|Tuesday: 10:00 AM - 8:00 PM|Wednesday: 10:00 AM - 8:00 PM|Thursday: 10:00 AM - 8:00 PM|Friday: 10:00 AM - 8:00 PM|Saturday: 10:00 AM - 8:00 PM|Sunday: 11:00 AM - 6:00 PM|,https://www.att.com/stores/pennsylvania/mercer/178746?source=E-g2s10000000000X&wtExtndSource=stores,None
ChIJ3wNHO_mfM4gRJRr7YYRhKcE,Collage Coffee - Cafe,coffee shop,"225 Westside Square Dr Suite 119, Mercer, PA 16137, USA",41.14192,-80.1605895,,Monday: 6:30 AM - 4:00 PM|Tuesday: 6:30 AM - 4:00 PM|Wednesday: 6:30 AM - 4:00 PM|Thursday: 6:30 AM - 4:00 PM|Friday: 6:30 AM - 4:00 PM|Saturday: 6:30 AM - 4:00 PM|Sunday: Closed|,http://www.collage.coffee/,None
ChIJZT7lZB6fM4gRRzKyubt4fHo,Blackout Burger Bar,hamburger restaurant,"225 Westside Square Dr, Mercer, PA 16137, USA",41.141899099999996,-80.1604232,(724) 748-6767,Monday: 11:30 AM - 9:00 PM|Tuesday: 11:30 AM - 9:00 PM|Wednesday: 11:30 AM - 9:00 PM|Thursday: 11:30 AM - 9:00 PM|Friday: 11:30 AM - 10:00 PM|Saturday: 11:30 AM - 10:00 PM|Sunday: 11:30 AM - 9:00 PM|,https://www.blackoutburgerbar.com/,None
ChIJiRqt1x-fM4gRtBSC9yQ5eh0,"Consumer Direct Sports Supplies, Inc.",sporting goods store,"461 Veterans Rd, Mercer, PA 16137, USA",41.1409264,-80.1632996,(724) 748-5500,Monday: 10:00 AM - 8:00 PM|Tuesday: 10:00 AM - 8:00 PM|Wednesday: 10:00 AM - 8:00 PM|Thursday: 10:00 AM - 8:00 PM|Friday: 10:00 AM - 8:00 PM|Saturday: 10:00 AM - 8:00 PM|Sunday: 10:00 AM - 6:00 PM|,http://www.cdssports.com/,None
ChIJGXOnWgWjM4gRBC_x6T9aDvQ,Aware Inc,,"559 Greenville Rd, Mercer, PA 16137, USA",41.2358854,-80.24289809999999,(724) 981-1457,,http://aware-inc.org/,None
ChIJS8MZRwWjM4gRwCBXyS2pgWs,Riggall Steven D MD,doctor,"551 Greenville Rd, Mercer, PA 16137, USA",41.2356037,-80.2427192,(724) 662-3831,,,None
ChIJS8MZRwWjM4gR-H2YKL3yJTw,Witherite Jodie F,,"551 Greenville Rd, Mercer, PA 16137, USA",41.2355984,-80.2427172,(724) 662-3831,,,None
ChIJs6tPRg2jM4gRXJ7ilLETxWs,Mercer Family Medicine Center,hospital,"551 Greenville Rd, Mercer, PA 16137, USA",41.235537199999996,-80.24284829999999,(724) 662-4155,,,None
ChIJVVUVNgWjM4gRKABYy38dHsc,David Randall Hofius,doctor,"551 Greenville Rd, Mercer, PA 161375019, USA",41.235537199999996,-80.24284829999999,,,,None
ChIJVVUVNgWjM4gRxVKzaavktQ8,"Stacey Joslin, PA",doctor,"551 Greenville Rd, Mercer, PA 16137, USA",41.235537199999996,-80.24284829999999,(724) 662-4155,Monday: 9:00 AM - 5:00 PM|Tuesday: 9:00 AM - 5:00 PM|Wednesday: 9:00 AM - 5:00 PM|Thursday: 9:00 AM - 5:00 PM|Friday: 9:00 AM - 5:00 PM|Saturday: Closed|Sunday: Closed|,https://providers.steward.org/s/affiliation/a0d5Y00001WQygaQAD,None
ChIJx8QZRwWjM4gRvd_9rXjs_WU,Mercer Family Medicine Center: Allen Amy MD,doctor,"551 Greenville Rd, Mercer, PA 16137, USA",41.2355008,-80.24285069999999,(724) 662-4155,,,None
ChIJS8MZRwWjM4gR3o3A4c_pP_A,Bee Heidi DO,doctor,"551 Greenville Rd, Mercer, PA 16137, USA",41.2355008,-80.24285069999999,(724) 662-4155,,http://sharonregional.com/,None
ChIJ5SlDjgSjM4gR0yLurlYNeO0,Sharon Regional Mercer,,"405 Greenville Rd, Mercer, PA 16137, USA",41.2354935,-80.2423321,(724) 662-2352,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Closed|,,None
ChIJS8MZRwWjM4gRP0vT9g1MZog,"Scott Morgan, MD",doctor,"551 Greenville Rd, Mercer, PA 16137, USA",41.235456,-80.24289879999999,(724) 662-4155,Monday: 7:30 AM - 5:00 PM|Tuesday: 7:30 AM - 3:00 PM|Wednesday: 7:30 AM - 3:00 PM|Thursday: 7:30 AM - 3:00 PM|Friday: 7:30 AM - 12:30 PM|Saturday: Closed|Sunday: Closed|,https://providers.steward.org/s/affiliation/a0d5Y00001WQygbQAD,None
ChIJS8MZRwWjM4gR1eVYlaG3bFQ,"Steward Lab Services, Mercer",,"551 Greenville Rd, Mercer, PA 16137, USA",41.2354294,-80.2426522,(724) 662-4155,Monday: 7:30 AM - 3:30 PM|Tuesday: 7:30 AM - 3:30 PM|Wednesday: 7:30 AM - 3:30 PM|Thursday: 7:30 AM - 3:30 PM|Friday: 7:30 AM - 3:30 PM|Saturday: Closed|Sunday: Closed|,https://www.sharonregionalmedical.org/services,None
ChIJr38TyUR1M4gRYWpl3i3bftQ,Twice Blessed Thrift Store,discount store,"533 Greenville Rd, Mercer, PA 16137, USA",41.2344784,-80.2426357,(724) 974-3529,Monday: 12:00 - 5:00 PM|Tuesday: 10:00 AM - 5:00 PM|Wednesday: 10:00 AM - 5:00 PM|Thursday: 10:00 AM - 5:00 PM|Friday: 10:00 AM - 5:00 PM|Saturday: Closed|Sunday: Closed|,http://www.reachingup.org/,None
ChIJrSypgQSjM4gR_k8l0iscOr4,Fine Wine & Good Spirits #4304,liquor store,"535 Greenville Rd, Mercer, PA 16137, USA",41.234476199999996,-80.24271759999999,(724) 662-6160,Monday: 11:00 AM - 7:00 PM|Tuesday: 11:00 AM - 7:00 PM|Wednesday: 9:00 AM - 9:00 PM|Thursday: 9:00 AM - 9:00 PM|Friday: 9:00 AM - 9:00 PM|Saturday: 9:00 AM - 9:00 PM|Sunday: Closed|,http://www.finewineandgoodspirits.com/,None
ChIJPzYU4ASjM4gRtLy_EEizKoA,Walt's,grocery store,"531 Greenville Rd, Mercer, PA 16137, USA",41.233981799999995,-80.24284829999999,(724) 662-2730,Monday: 8:00 AM - 8:00 PM|Tuesday: 8:00 AM - 8:00 PM|Wednesday: 8:00 AM - 8:00 PM|Thursday: 8:00 AM - 8:00 PM|Friday: 8:00 AM - 8:00 PM|Saturday: 8:00 AM - 8:00 PM|Sunday: 8:00 AM - 6:00 PM|,https://www.waltsiga.com/,None
ChIJW33abgMfMg0RwXHxvcdoBG8,AQUA DOC Lake & Pond Management Pennsylvania,consultant,"245 N Perry Hwy, Mercer, PA 16137, USA",41.235862,-80.2383368,(800) 689-5253,Monday: 8:00 AM - 5:00 PM|Tuesday: 8:00 AM - 5:00 PM|Wednesday: 8:00 AM - 5:00 PM|Thursday: 8:00 AM - 5:00 PM|Friday: 8:00 AM - 5:00 PM|Saturday: Closed|Sunday: Closed|,http://www.aquadocinc.com/,None
ChIJgXg8RSCjM4gRGjXX0yENYus,Skip’s Tattoo Shop,store,"229 Perry Hwy, Mercer, PA 16137, USA",41.2351306,-80.2385355,(724) 679-6177,Monday: Closed|Tuesday: 2:00 - 8:00 PM|Wednesday: 2:00 - 8:00 PM|Thursday: 2:00 - 8:00 PM|Friday: 2:00 - 8:00 PM|Saturday: 2:00 - 8:00 PM|Sunday: Closed|,,None
ChIJic97yB2jM4gR7cpl2hKw4uQ,"Krate Soft, LLC",,"519 Greenville Rd, Mercer, PA 16137, USA",41.2333696,-80.2418246,(724) 264-8086,Monday: 9:00 AM - 5:00 PM|Tuesday: 9:00 AM - 5:00 PM|Wednesday: 9:00 AM - 5:00 PM|Thursday: 9:00 AM - 5:00 PM|Friday: 9:00 AM - 5:00 PM|Saturday: Closed|Sunday: Closed|,http://kratesoft.com/,None
ChIJq6o2PhujM4gRiJa9USMc2Wg,"Livenspire Masonry, Inc.",general contractor,"425 Collier Rd, Mercer, PA 16137, USA",41.233451699999996,-80.2446125,(412) 865-8284,,http://www.livenspiremasonry.com/,None
ChIJOzZ85k2iM4gRVStgRookRR4,Talbot's Taproom & Terrace,restaurant,"787 Mercer Grove City Rd, Mercer, PA 16137, USA",41.2212914,-80.22190909999999,(724) 269-7687,Monday: Closed|Tuesday: Closed|Wednesday: 12:00 - 9:00 PM|Thursday: 12:00 - 9:00 PM|Friday: 12:00 - 10:00 PM|Saturday: 12:00 - 10:00 PM|Sunday: 12:00 - 8:00 PM|,http://www.talbotstaproom.com/,None
ChIJ9W9BndejM4gR-9Ha2-A18bM,Intoxalock Ignition Interlock,,"748 Wilson Ave, Mercer, PA 16137, USA",41.221600099999996,-80.2239838,(724) 201-7933,Monday: 8:30 AM - 5:00 PM|Tuesday: 8:30 AM - 5:00 PM|Wednesday: 8:30 AM - 5:00 PM|Thursday: 8:30 AM - 5:00 PM|Friday: 8:30 AM - 5:00 PM|Saturday: Closed|Sunday: Closed|,https://www.intoxalock.com/locations/pa/mercer/748-wilson-avenue-12406?utm medium=yext&utm source=GMB&y source=1 MTAxNjY0NDI3OS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,None
ChIJ_XTwr76jM4gRvpH3myFWOGE,Brandy Springs Community Center,banquet hall,"PA-158, Mercer, PA 16137, USA",41.2202859,-80.2430035,(724) 662-2356,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Open 24 hours|,https://www.brandyspringspark.com/,None
ChIJy2M4ePyiM4gRFXkVvVhFq_0,Suburban Propane,,"518 S Erie St, Mercer, PA 16137, USA",41.2213389,-80.2402899,(724) 662-2570,Monday: 8:00 AM - 5:00 PM|Tuesday: 8:00 AM - 5:00 PM|Wednesday: 8:00 AM - 5:00 PM|Thursday: 8:00 AM - 5:00 PM|Friday: 8:00 AM - 5:00 PM|Saturday: Closed|Sunday: Closed|,http://www.suburbanpropane.com/location/meadville-pa/,None
ChIJDaE6evyiM4gR-dS2O9C1mHc,Pitt Stop Pub,bar,"430 S Erie St #1506, Mercer, PA 16137, USA",41.221939,-80.240172,(724) 662-3116,Monday: 12:00 - 9:00 PM|Tuesday: 12:00 - 9:00 PM|Wednesday: 12:00 - 9:00 PM|Thursday: 12:00 - 9:00 PM|Friday: 12:00 - 10:00 PM|Saturday: 12:00 - 10:00 PM|Sunday: 12:00 - 9:00 PM|,,None
ChIJZfq8Z_yiM4gRXf5GQoQ4ATg,"NAPA Auto Parts - Hometown Auto Parts, Inc",auto parts store,"410 S Erie St, Mercer, PA 16137, USA",41.2223608,-80.2401909,(724) 662-2222,Monday: 8:00 AM - 6:00 PM|Tuesday: 8:00 AM - 6:00 PM|Wednesday: 8:00 AM - 6:00 PM|Thursday: 8:00 AM - 6:00 PM|Friday: 8:00 AM - 6:00 PM|Saturday: 8:00 AM - 4:00 PM|Sunday: 10:00 AM - 2:00 PM|,"https://www.napaonline.com/en/PA/Mercer/store/26481?cid=pl DAC jobber HometownAutoParts,Inc 26481",None
ChIJae8Ti_yiM4gRTByrpHq6CYw,Burns & Burns Insurance,insurance agency,"114 W South St, Mercer, PA 16137, USA",41.2230024,-80.2401627,(724) 662-3366,Monday: 8:30 AM - 4:30 PM|Tuesday: 8:30 AM - 4:30 PM|Wednesday: 8:30 AM - 4:30 PM|Thursday: 8:30 AM - 4:30 PM|Friday: 8:30 AM - 4:30 PM|Saturday: Closed|Sunday: Closed|,http://www.burnsandburns.com/,None
ChIJcRkCafyiM4gRdEyAMYs0dPg,Warner's Homes & Improvement Inc,general contractor,"407 S Erie St, Mercer, PA 16137, USA",41.2225421,-80.2395811,(724) 662-4600,Monday: 9:00 AM - 5:00 PM|Tuesday: 9:00 AM - 5:00 PM|Wednesday: 9:00 AM - 5:00 PM|Thursday: 9:00 AM - 5:00 PM|Friday: 9:00 AM - 5:00 PM|Saturday: Closed|Sunday: Closed|,https://www.warnerconstruction.com/?utm source=cumulus&utm medium=onlinepresence&utm campaign=gbp,None
ChIJo_x94uKiM4gRRrbvteE9L1Y,M S Moon Contractor Inc,general contractor,"225 Park St, Mercer, PA 16137, USA",41.2244816,-80.2449963,(724) 662-4457,,,None
ChIJXbFfTvyiM4gRo9SWSGNquF8,Armstrong Insurance Agency,insurance agency,"111 W Beaver St, Mercer, PA 16137, USA",41.2238681,-80.239605,(724) 662-4130,Monday: 8:30 AM - 4:30 PM|Tuesday: 8:30 AM - 4:30 PM|Wednesday: 8:30 AM - 4:30 PM|Thursday: 8:30 AM - 4:30 PM|Friday: 8:30 AM - 4:30 PM|Saturday: Closed|Sunday: Closed|,https://www.armstronginsuranceagency.com/,None
ChIJ3yg0p6qjM4gR6ewc03eLIiE,Mercer Metal Products,general contractor,"125 Cunningham St, Mercer, PA 16137, USA",41.227165199999995,-80.2321717,(724) 662-4409,,,None
ChIJ13zaqgGjM4gR85dP0z5k62A,Nelson's Flowers,florist,"375 E Venango St, Mercer, PA 16137, USA",41.2287754,-80.23458149999999,(724) 662-4140,Monday: 9:00 AM - 4:00 PM|Tuesday: 9:00 AM - 4:00 PM|Wednesday: 9:00 AM - 1:00 PM|Thursday: 9:00 AM - 4:00 PM|Friday: 9:00 AM - 4:00 PM|Saturday: 9:00 AM - 12:00 PM|Sunday: Closed|,,None
ChIJeQS3VyqjM4gRVcupESUP9E4,Mightycreations,car repair,"422 E Market St, Mercer, PA 16137, USA",41.2263965,-80.2311946,,,,None
ChIJHTwqBACjM4gRRKf9fwxUITw,Merbrook Apartments,,"342-398 E Market St, Mercer, PA 16137, USA",41.2266353,-80.23268809999999,,,,None
ChIJfZgIxn2jM4gRUBFNex3W2mM,Creative Minds Learning Center,child care agency,"126 N Otter St Apt C, Mercer, PA 16137, USA",41.2279349,-80.2355513,,Monday: 7:45 AM - 4:00 PM|Tuesday: 7:45 AM - 4:00 PM|Wednesday: 7:45 AM - 4:00 PM|Thursday: 7:45 AM - 4:00 PM|Friday: 7:45 AM - 4:00 PM|Saturday: Closed|Sunday: Closed|,,None
ChIJAWxc0o2jM4gRGhnvJ_UukCM,Imperial Filtration,,"155 Mc Kinley Ave, Mercer, PA 16137, USA",41.2273004,-80.2264018,(800) 918-3013,,http://www.imperialfiltration.com/,None
ChIJCTcTMmijM4gRKgI42IrgN6U,Superior Ambulance Station 3,,"635 E Butler St, Mercer, PA 16137, USA",41.2256619,-80.22829940000001,,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Open 24 hours|,,None
ChIJ1yrAmdajM4gRdQ5w6wCwDHs,Matters Automotive and Performance,car repair,"132 N Pitt St, Mercer, PA 16137, USA",41.2280819,-80.2369526,(724) 815-8748,Monday: 8:00 AM - 5:00 PM|Tuesday: 8:00 AM - 5:00 PM|Wednesday: 8:00 AM - 5:00 PM|Thursday: 8:00 AM - 5:00 PM|Friday: 8:00 AM - 5:00 PM|Saturday: 8:00 AM - 12:00 PM|Sunday: Closed|,,None
ChIJWUFPxkijM4gRKos_wT38okE,U-Haul Neighborhood Dealer,,"659 E Market St, Mercer, PA 16137, USA",41.226223999999995,-80.22592879999999,(724) 300-1023,Monday: 8:00 AM - 5:00 PM|Tuesday: 8:00 AM - 5:00 PM|Wednesday: 8:00 AM - 5:00 PM|Thursday: 8:00 AM - 5:00 PM|Friday: 8:00 AM - 5:00 PM|Saturday: 8:00 AM - 12:00 PM|Sunday: Closed|,https://www.uhaul.com/Locations/Truck-Rentals-near-Mercer-PA-16137/029538/?utm source=gmb&utm medium=primary&utm campaign=uhaulsmlm&utm content=029538,None
